"","iso2c","country","year","EG.ELC.ACCS.ZS","IT.NET.USER.ZS","IC.BUS.DFRN.XQ","SP.DYN.LE00.IN","NY.GDP.MKTP.KD.ZG","NY.GDP.MKTP.CD","SH.MED.BEDS.ZS","SP.POP.TOTL","EG.CFT.ACCS.ZS","SG.VAW.REAS.ZS","SG.LAW.INDX","SP.M18.2024.FE.ZS","EN.ATM.CO2E.PC","SH.DYN.AIDS.ZS","SL.UEM.TOTL.NE.ZS","SE.PRM.CMPT.ZS","SE.PRM.CMPT.FE.ZS","SE.ADT.LITR.ZS","SE.COM.DURS","NY.GDP.PETR.RT.ZS","per_sa_allsa.adq_pop_tot","SI.DST.10TH.10","SI.DST.FRST.10","SG.GEN.PARL.ZS","SI.POV.MDIM.IT","NE.TRD.GNFS.ZS","SL.TLF.0714.ZS","SG.VAW.1549.ZS","MS.MIL.XPND.GD.ZS","IC.LGL.CRED.XQ","SI.POV.GINI","SG.LAW.NODC.HR","SL.TLF.CACT.ZS","SG.HLD.HEAD.EQ","iso3c","region","capital","longitude","latitude","income","lending"
"4842","MA","Morocco",1985,NA,NA,NA,61.469,6.00765207156169,14991283215.7408,1.26689994335175,22499111,NA,NA,38.125,NA,0.794059107490958,NA,NA,58.1738204956055,45.3341217041016,NA,NA,0.053953353195629,NA,NA,NA,NA,NA,59.3150746324922,NA,NA,5.39043522658704,NA,NA,0,NA,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4843","MA","Morocco",1990,NA,0,NA,64.732,3.4118122263138,30180108561.9305,1.2899999619,24807461,NA,NA,38.125,NA,0.875946151845205,0.1,15.8,50.8380813598633,41.3713417053223,NA,NA,0.0086281157137724,NA,30.7,2.7,NA,NA,54.6266874206198,NA,NA,4.14882504070243,NA,39.2,0,49.99,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4844","MA","Morocco",1991,NA,0,NA,65.251,7.21608816138237,32285388165.2999,NA,25260407,NA,NA,38.125,NA,0.92833025216102,0.1,16.98,47.2232208251953,38.4001808166504,NA,NA,0.00490106547717293,NA,NA,NA,NA,NA,49.7792954766494,NA,NA,4.14284293740367,NA,NA,0,49.88,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4845","MA","Morocco",1992,49.2,0,NA,65.715,-2.09773876147652,33711069430.78,NA,25711410,NA,NA,38.125,18.4,0.982443203231561,0.1,15.68,45.8144111633301,37.6126098632813,NA,NA,0.00328092592661809,NA,NA,NA,NA,NA,50.2633161845725,NA,NA,4.29804827877283,NA,NA,0,50.11,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4846","MA","Morocco",1989,NA,NA,NA,64.157,2.84620258129334,26314220188.0257,NA,24355624,NA,NA,38.125,NA,0.941004426739385,NA,16.3,44.5505790710449,34.9869117736816,NA,NA,0.00741709649614485,NA,NA,NA,NA,NA,50.3508447455349,NA,NA,4.39291741336162,NA,NA,0,NA,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4847","MA","Morocco",1982,NA,NA,NA,59.139,8.95737202264262,17692341358.1272,NA,20984023,NA,NA,38.125,NA,0.812946306816381,NA,NA,46.6550483703613,35.8612518310547,30.2577991485596,NA,0.0472234010780979,NA,NA,NA,NA,NA,55.3402703571435,NA,NA,6.22086827346416,NA,NA,0,NA,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4848","MA","Morocco",1995,56.5,0.003710492,NA,66.846,-5.40544786715996,39030285468.3841,NA,26994255,NA,NA,41.25,NA,1.08171164568165,0.1,22.86,48.0033988952637,40.1801910400391,NA,NA,0.00396047857869204,NA,NA,NA,NA,NA,51.7150253841236,NA,NA,4.34741049396921,NA,NA,0,50.33,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4849","MA","Morocco",1996,62.2745933532715,0.005675444,NA,67.175,12.3728762760077,43161452678.4383,NA,27383472,NA,NA,44.375,NA,1.05501595999222,0.1,17.76,48.7870712280273,41.4127388000488,NA,NA,0.00447185008480051,NA,NA,NA,NA,NA,47.0955434479783,NA,NA,3.94909292657436,NA,NA,0,50.01,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4850","MA","Morocco",1993,56.7726516723633,0,NA,66.128,-0.740591692022178,31655473663.8348,NA,26155204,NA,NA,38.125,NA,0.993301371306452,0.1,15.69,46.218879699707,38.295539855957,NA,NA,0.00329917506026415,NA,NA,NA,NA,NA,49.668456614101,NA,NA,4.65557168740476,NA,NA,0,50.27,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4851","MA","Morocco",1998,65.9266891479492,0.142300767,NA,67.86,7.23855268965383,41806219378.6181,NA,28110447,NA,NA,44.375,NA,1.10457154950257,0.1,19.12,53.8055381774902,46.492431640625,NA,6,0.00086666179996984,NA,30.8,2.6,0.615384615384615,NA,50.7976821472107,NA,NA,3.4563343607373,NA,39.4,0,50.1,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4852","MA","Morocco",1999,67.7458572387695,0.175595345,NA,68.245,1.08133256173805,41632027599.8531,NA,28455504,NA,NA,44.375,NA,1.14564830761739,0.1,13.94,55.7750091552734,49.2341384887695,NA,6,0.00265017197092496,NA,NA,NA,0.615384615384615,NA,53.9866926482482,13.2,NA,2.90045703406992,NA,NA,0,50.21,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4853","MA","Morocco",2000,69.5590896606445,0.693791245,NA,68.684,1.91287298063767,38857251336.3448,1.1,28793672,89.7,NA,44.375,NA,1.15615681112155,0.1,13.58,58.7089004516602,52.1452598571777,NA,9,0.00718465517990671,NA,32.1,2.6,0.615384615384615,NA,59.1618267897055,NA,NA,2.21096220697173,NA,40.6,0,50.3,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4854","MA","Morocco",2001,71.3652114868164,1.371438101,NA,69.193,7.31996745420717,39459581217.3759,0.87,29126323,90.68,NA,44.375,NA,1.2675819052065,0.1,12.46,60.2166481018066,54.6525611877441,NA,9,0.00770663722241312,NA,NA,NA,0.615384615384615,NA,59.4180038973489,NA,NA,3.72613588276971,NA,NA,0,50.26,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4855","MA","Morocco",2002,73.1630401611328,2.373253192,NA,69.769,3.12144965600538,42236836820.6152,1.09,29454765,91.49,NA,44.375,NA,1.29928043900537,0.1,11.59,62.4766006469727,57.0945892333984,NA,9,0.00476415728392815,NA,NA,NA,10.7692307692308,NA,60.5340864045186,NA,NA,3.49178799247956,NA,NA,0,49.98,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4856","MA","Morocco",2003,74.9514083862305,3.353366681,NA,70.399,5.96116215478284,52064058833.9739,0.78,29782884,92.19,NA,44.375,NA,1.28295164430684,0.1,11.92,66.7803497314453,62.9976196289063,NA,9,0.00347801630296775,NA,NA,NA,10.7692307692308,NA,58.3277426764957,NA,NA,3.49420754151271,NA,NA,0,50.51,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4857","MA","Morocco",2004,78.2,11.60793477,NA,71.067,4.79701836216324,59626020162.3816,0.87,30115196,93.08,63.9,70.625,15.9,1.40028974076742,0.1,10.83,74.2416381835938,71.1405563354492,52.3062591552734,9,0.00402181462225842,NA,NA,NA,10.7692307692308,NA,61.596533473438,4.5,NA,3.24946757487646,NA,NA,1,50.72,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4858","MA","Morocco",2005,78.4951934814453,15.08444452,NA,71.746,3.29163968433596,62343022650.8742,0.87,30455563,93.62,NA,73.125,NA,1.46081686291598,0.1,11.01,78.7919311523438,75.7674179077148,NA,9,0.00397687324769083,NA,NA,NA,10.7692307692308,NA,67.9148544916014,NA,NA,3.25799678207968,NA,NA,1,50.52,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4859","MA","Morocco",2006,96.5,19.77119157,NA,72.403,7.57463164458541,68640825480.9223,0.87,30804689,94,NA,73.125,NA,1.4994470484672,0.1,9.67,82.5032730102539,79.1195907592773,NA,9,0.00615401313218237,NA,33.1,2.6,10.7692307692308,NA,71.4962867805158,NA,NA,3.10979633409935,NA,40.7,1,50.21,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4860","MA","Morocco",1994,58.6088981628418,0,NA,66.501,10.5880004006168,35604137422.5796,1.1123000383,26584473,NA,NA,41.25,NA,1.05813645431301,0.1,NA,46.3650207519531,38.733039855957,41.594108581543,NA,0.00267292156947247,NA,NA,NA,NA,NA,47.3135537325048,NA,NA,4.49381938880623,NA,NA,0,49.99,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4861","MA","Morocco",2008,83.7630767822266,33.1,NA,73.546,5.92327768597593,92507257783.5697,1.1,31536807,94.87,NA,73.125,NA,1.59115664436162,0.1,9.57,81.705680847168,78.4917221069336,55.1479187011719,9,0.0059514900451391,NA,NA,NA,10.4615384615385,NA,85.6728209004978,NA,NA,3.18350142755722,NA,NA,1,49.79,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4862","MA","Morocco",2009,85.5295639038086,41.3,NA,74.003,4.24375732083367,92897320375.8176,1.13,31929087,95.22,NA,73.125,NA,1.58288271756721,0.1,8.96,81.3408889770508,78.5126113891602,56.0836715698242,9,0.00307381460614696,NA,NA,NA,10.4615384615385,NA,67.91510294823,NA,NA,3.28865184646812,NA,NA,1,49.8,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4863","MA","Morocco",1997,64.1026840209961,0.021635203,NA,67.508,-1.56070235606454,39147844526.0838,0.9800000191,27754573,NA,NA,44.375,NA,1.09279288858092,0.1,16.67,50.5517883300781,43.3945617675781,NA,NA,0.00587390588080067,NA,NA,NA,0.615384615384615,NA,51.1501546486104,NA,NA,4.19265940634305,NA,NA,0,50.22,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4864","MA","Morocco",2012,94.1484451293945,55.41605319,NA,74.97,3.00996126221978,98266306615.3632,0.85,33241898,96.12,NA,73.125,NA,1.8094634668574,0.1,8.99,98.0196304321289,96.4465179443359,69.4253921508789,9,0.00508605291813849,NA,NA,NA,16.9620253164557,NA,85.1249172938184,NA,NA,3.46275007931538,NA,NA,1,49.18,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4865","MA","Morocco",2013,97.2,56,NA,75.227,4.53542420003856,106825649872.108,0.85,33715705,96.27,NA,73.125,NA,1.77128136576115,0.1,9.23,96.0231018066406,95.5117492675781,NA,9,0.00512645430967978,NA,31.9,2.7,16.9620253164557,NA,80.0205585556891,NA,NA,3.80578290120645,2,39.5,1,48.82,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4866","MA","Morocco",2014,91.6,56.8,NA,75.477,2.66949392694423,110081248587.369,1.1,34192358,96.43,NA,73.125,NA,1.78870377994989,0.1,9.7,96.3081588745117,95.4496612548828,NA,9,0.00448609700223911,NA,NA,NA,16.9620253164557,40.5,81.7722741890864,NA,NA,3.67785635244484,2,NA,1,48.01,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4867","MA","Morocco",2015,97.3,57.07999935,67.39799,75.726,4.53637816806425,101179808076.36,1.1,34663608,96.6,NA,73.125,NA,1.82179535379006,0.1,9.46,96.2577133178711,95.272216796875,NA,9,0.00236005041730727,NA,NA,NA,16.9620253164557,NA,77.1980363378713,NA,NA,3.23015334784149,2,NA,1,47.17,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4868","MA","Morocco",2016,97.8,58.27123642,69.23623,75.974,1.05985639008179,103311649248.024,1.1,35126274,96.75,NA,73.125,NA,1.79580675137932,0.1,9.3,95.0420379638672,94.5642166137695,NA,9,0.00184586423146331,NA,NA,NA,20.5063291139241,NA,80.8605951862807,NA,NA,3.21952644098666,2,NA,1,46.35,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4869","MA","Morocco",2017,100,61.76221201,69.21146,76.218,4.24894921139069,109682728023.112,1,35581257,NA,NA,73.125,NA,1.85294184519676,0.1,NA,92.9295272827148,93.5154190063477,NA,9,0.00231121910777607,NA,NA,NA,20.5063291139241,NA,83.9991721893241,NA,NA,3.18304123871317,2,NA,1,45.49,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4870","MA","Morocco",2018,98.1,64.80386519,71.67294,76.453,3.14850264440017,118096227400.092,NA,36029089,NA,NA,75.625,13.7,1.85072678357202,0.1,NA,93.5974578857422,94.4017333984375,73.7500076293945,9,0.00294987913519185,NA,NA,NA,20.5063291139241,NA,87.9757826828681,NA,NA,3.11858755477666,2,NA,1,45.43,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4871","MA","Morocco",2019,99.6,74.37631447,73.38133,76.68,2.48190513217455,119700325461.938,NA,36471766,NA,NA,75.625,NA,NA,0.1,NA,97.1357269287109,97.7050170898438,NA,9,0.00261484432455559,NA,NA,NA,20.5063291139241,NA,87.1416037596532,NA,NA,3.09993597018717,2,NA,1,45.37,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4872","MA","Morocco",2020,NA,84.12036305,NA,NA,-7.11723216887476,112870591694.044,NA,36910558,NA,NA,75.625,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5063291139241,NA,78.6172737291715,NA,NA,4.28102888137034,NA,NA,1,42.63,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4873","MA","Morocco",2007,82.0060119628906,21.5,NA,73.009,3.53159415154489,79041294874.4553,0.87,31163670,94.5,NA,73.125,NA,1.53159111234332,0.1,9.56,83.0348663330078,79.4531021118164,NA,9,0.0063098875045066,NA,NA,NA,10.4615384615385,NA,78.4871743394128,NA,NA,3.04695366406602,NA,NA,1,50.05,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4874","MA","Morocco",1981,NA,NA,NA,58.339,-1.74343493044302,17788171722.4446,1.22819995880127,20479709,NA,NA,38.125,NA,0.774235024530866,NA,NA,43.8244400024414,33.5878410339355,NA,NA,0.0589476674242231,NA,NA,NA,NA,NA,57.4360558027929,NA,NA,6.38459397221449,NA,NA,0,NA,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4875","MA","Morocco",1983,NA,NA,NA,59.936,1.38656957718641,16251460689.3254,NA,21495088,NA,NA,38.125,NA,0.827907799214407,NA,NA,48.1291694641113,36.941349029541,NA,NA,0.0525637110760647,NA,NA,NA,NA,NA,52.6140950218936,NA,NA,4.50565855036211,NA,NA,0,NA,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4876","MA","Morocco",2010,92.5970230102539,52,NA,74.382,3.8157179167666,93216746661.5977,1.13,32343384,95.61,NA,73.125,NA,1.65907191405822,0.1,9.09,85.3266525268555,82.7819290161133,NA,9,0.00525507438110392,NA,NA,NA,10.4615384615385,NA,75.2476345357776,NA,NA,3.39079610106242,NA,NA,1,49.82,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4877","MA","Morocco",1984,NA,NA,NA,60.717,6.41838632127607,14824728528.4604,NA,22002641,NA,NA,38.125,NA,0.809643078755864,NA,NA,49.6385192871094,37.9951210021973,NA,NA,0.0565337955657306,NA,31.8,2.7,NA,NA,60.3626795175262,NA,NA,4.01819087964117,NA,39.2,0,NA,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4878","MA","Morocco",2011,93.3816833496094,46.1074826,NA,74.696,5.24569729729485,101370474295.109,0.85,32781860,95.82,NA,73.125,NA,1.76286519434834,0.1,8.91,89.361572265625,87.0483932495117,67.0841598510742,9,0.00699806503537299,NA,NA,NA,16.9620253164557,40.9,83.4268001663258,NA,NA,3.29749523520352,NA,NA,1,49.82,1,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4879","MA","Morocco",1980,NA,NA,NA,57.56,3.64216481331357,21728770055.3777,NA,19990006,NA,NA,38.125,NA,0.797604362900141,NA,NA,42.2998809814453,31.8229198455811,NA,NA,0.0545950399807503,NA,NA,NA,NA,NA,47.3420678268738,NA,NA,5.94007288432987,NA,NA,0,NA,0,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"4880","MC","Monaco",1983,NA,NA,NA,NA,1.19497334906886,1092551781.03673,NA,28091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4881","MC","Monaco",1984,NA,NA,NA,NA,1.48451563381914,1037314956.23209,NA,28511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4882","MC","Monaco",1985,NA,NA,NA,NA,1.70869968395462,1082851076.49699,NA,28836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4883","MC","Monaco",1982,NA,NA,NA,NA,2.43238947167906,1143229071.83219,NA,27633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4884","MC","Monaco",1987,NA,NA,NA,NA,2.48457417152692,1839095595.29143,NA,29156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4885","MC","Monaco",1988,NA,NA,NA,NA,4.59860147372069,2000674667.1353,NA,29232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4886","MC","Monaco",1989,NA,NA,NA,NA,4.16365930906815,2010116851.24167,18.1070995330811,29309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4887","MC","Monaco",1986,NA,NA,NA,NA,2.45236468239041,1515209588.20845,NA,29050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4888","MC","Monaco",1991,100,0,NA,NA,1.01512789909873,2480598883.85071,NA,29629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4889","MC","Monaco",1992,100,0,NA,NA,1.36664015291777,2737192565.05576,21.6786003113,29859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4890","MC","Monaco",1993,100,0,NA,NA,-0.913917519098277,2574302409.08038,NA,30145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4891","MC","Monaco",1981,NA,NA,NA,NA,0.922378369239851,1205166025.47602,NA,27162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4892","MC","Monaco",1995,100,0,NA,NA,2.11715231125697,3130462610.06703,19.5699996948,30731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4893","MC","Monaco",1996,100,NA,NA,NA,1.11073000156863,3137673291.44762,NA,31001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4894","MC","Monaco",1997,100,NA,NA,NA,2.2372487537137,2840175545.06631,NA,31268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4895","MC","Monaco",1998,100,NA,NA,NA,3.50326658904474,2934498443.40672,NA,31554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4896","MC","Monaco",1999,100,NA,NA,NA,3.30054283439939,2906093756.65885,NA,31836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4897","MC","Monaco",2000,100,42.18486345,NA,NA,3.9102292257835,2647885848.5351,NA,32148,100,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,22.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4898","MC","Monaco",2001,100,46.64614236,NA,NA,2.18773253580883,2718868306.01093,NA,32474,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4899","MC","Monaco",2002,100,48.04711717,NA,NA,1.02649507922116,2968987019.23077,NA,32804,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4900","MC","Monaco",1990,100,0,NA,NA,2.64345417269378,2481316053.96507,NA,29433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4901","MC","Monaco",2004,100,52.49019668,NA,NA,2.4704844477783,4137913500,NA,33499,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4902","MC","Monaco",2005,100,55.46482606,NA,NA,1.89541528131782,4203084193.50827,NA,33842,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4903","MC","Monaco",2006,100,61.47603971,NA,NA,5.80393653563056,4582988332.70606,NA,34189,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4904","MC","Monaco",1994,100,0,NA,NA,2.21562341135819,2720310018.90359,NA,30436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4905","MC","Monaco",2008,100,67.25,NA,NA,0.666834793181863,6476490405.74191,NA,34860,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4906","MC","Monaco",2009,100,70.1,NA,NA,-11.3000006173509,5451653237.01028,NA,35223,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,26.0869565217391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4907","MC","Monaco",2010,100,75,NA,NA,2.09999989913061,5367625613.15127,NA,35609,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,26.0869565217391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4908","MC","Monaco",2011,100,80.3,NA,NA,7,6088808463.25167,16.46,36025,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,19.047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4909","MC","Monaco",2012,100,87,NA,NA,1.000000923315,5743029680.07195,13.8,36459,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,19.047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
"4910","MC","Monaco",2013,100,90.7,NA,NA,9.59999846418893,6555983530.34932,NA,36899,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,20.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCO","Europe & Central Asia","Monaco","7.41891","43.7325","High income","Not classified"
